Date,Price,Log return
2013-01-24,1494.82,6.689791044299383e-06
2013-01-25,1502.96,0.0054306987208722545
2013-01-28,1500.18,-0.0018513960681661246
2013-01-29,1507.84,0.005093062252180289
2013-01-30,1501.96,-0.003907241332048655
2013-01-31,1498.11,-0.0025666081881304615
2013-02-01,1513.17,0.010002474404177631
2013-02-04,1495.71,-0.011605777551404992
2013-02-05,1511.29,0.01036258025857612
2013-02-06,1512.12,0.0005490489353745546
2013-02-07,1509.39,-0.001807043989846203
2013-02-08,1517.93,0.005641968905585326
2013-02-11,1517.01,-0.0006062723007243433
2013-02-12,1519.43,0.0015939722256221329
2013-02-13,1520.33,0.000592152029303837
2013-02-14,1521.38,0.0006904011504762424
2013-02-15,1519.79,-0.0010456502891147328
2013-02-19,1530.94,0.007309758416980312
2013-02-20,1511.95,-0.01248171740825915
2013-02-21,1502.42,-0.0063230670101523416
2013-02-22,1515.6,0.00873425874497273
2013-02-25,1487.85,-0.018479275284333255
2013-02-26,1496.94,0.0060908995959643225
2013-02-27,1515.99,0.012645666418416045
2013-02-28,1514.68,-0.0008644953634581831
2013-03-01,1518.2,0.0023212270716333073
2013-03-04,1525.2,0.004600126400740833
2013-03-05,1539.79,0.009520494489536513
2013-03-06,1541.46,0.0010839757653689358
2013-03-07,1544.26,0.001814811952149328
2013-03-08,1551.18,0.004471100410919991
2013-03-11,1556.22,0.0032438723173948535
2013-03-12,1552.48,-0.0024061516417888235
2013-03-13,1554.52,0.0013131640123256268
2013-03-14,1563.23,0.0055873772173025285
2013-03-15,1560.7,-0.0016197549581095975
2013-03-18,1552.1,-0.005525585891369138
2013-03-19,1548.34,-0.0024254633815200036
2013-03-20,1558.71,0.006675166801552446
2013-03-21,1545.8,-0.008316980404400766
2013-03-22,1556.89,0.00714866598212655
2013-03-25,1551.69,-0.003345582130917859
2013-03-26,1563.77,0.007754912943538612
2013-03-27,1562.85,-0.000588494941215648
2013-03-28,1569.19,0.004048485114815581
2013-04-01,1562.17,-0.0044836823364220995
2013-04-02,1570.25,0.005158962029794233
2013-04-03,1553.69,-0.010602095506201462
2013-04-04,1559.98,0.0040402538202902035
2013-04-05,1553.28,-0.004304176550396904
2013-04-08,1563.07,0.006283011989032715
2013-04-09,1568.61,0.003538040782594966
2013-04-10,1587.73,0.012115446292433605
2013-04-11,1593.37,0.003545946942665359
2013-04-12,1588.85,-0.002840786017135281
2013-04-15,1552.36,-0.023234130479996954
2013-04-16,1574.57,0.014205865503323178
2013-04-17,1552.01,-0.014431354089724242
2013-04-18,1541.61,-0.006723540175262234
2013-04-19,1555.25,0.008808979549016325
2013-04-22,1562.5,0.004650798215427389
2013-04-23,1578.78,0.010365294248898439
2013-04-24,1578.79,6.333984678094674e-06
2013-04-25,1585.16,0.0040266177447456745
2013-04-26,1582.24,-0.0018437840671979098
2013-04-29,1593.61,0.0071603183893662135
2013-04-30,1597.57,0.0024818418469955725
2013-05-01,1582.7,-0.009351475418805077
2013-05-02,1597.59,0.009363994353694133
2013-05-03,1614.42,0.0104795153331448
2013-05-06,1617.5,0.0019059883489792062
2013-05-07,1625.96,0.0052166631841069
2013-05-08,1632.69,0.004130550730288085
2013-05-09,1626.67,-0.003693980932139126
2013-05-10,1633.7,0.00431240067515143
2013-05-13,1633.77,4.284660609634315e-05
2013-05-14,1650.34,0.010091099634557102
2013-05-15,1658.78,0.005101065117816183
2013-05-16,1650.47,-0.005022296573084914
2013-05-17,1667.47,0.010247411805593496
2013-05-20,1666.29,-0.0007079094171616472
2013-05-21,1669.16,0.001720907648621843
2013-05-22,1655.35,-0.00830803904001975
2013-05-23,1650.51,-0.002928135769918223
2013-05-24,1649.6,-0.0005514967822677049
2013-05-28,1660.06,0.0063209120130071905
2013-05-29,1648.36,-0.007072892060328735
2013-05-30,1654.41,0.003663595567895728
2013-05-31,1630.74,-0.014410550273650714
2013-06-03,1640.42,0.005918407082218199
2013-06-04,1631.38,-0.005526024209600663
2013-06-05,1608.9,-0.01387556672524714
2013-06-06,1622.56,0.00845443320669695
2013-06-07,1643.38,0.012749947667659597
2013-06-10,1642.81,-0.00034690629921981507
2013-06-11,1626.13,-0.01020523152075696
2013-06-12,1612.52,-0.008404786017584211
2013-06-13,1636.36,0.014676090161454946
2013-06-14,1626.73,-0.005902398007852176
2013-06-17,1639.04,0.007538839723718172
2013-06-18,1651.81,0.007760951788880602
2013-06-19,1628.93,-0.013948298829170962
2013-06-20,1588.19,-0.02532835452574456
2013-06-21,1592.43,0.0026661484311964016
2013-06-24,1573.09,-0.012219313502973374
2013-06-25,1588.03,0.009452416382998888
2013-06-26,1603.26,0.009544802023650156
2013-06-27,1613.2,0.006180727659270396
2013-06-28,1606.28,-0.00429883748729547
2013-07-01,1614.96,0.0053892420362545825
2013-07-02,1614.08,-0.0005450536517269326
2013-07-03,1615.41,0.0008236595098241727
2013-07-05,1631.89,0.010150057885384197
2013-07-08,1640.46,0.005237838002118209
2013-07-09,1652.32,0.0072036706293219874
2013-07-10,1652.62,0.00018154641283901302
2013-07-11,1675.02,0.013463198150456835
2013-07-12,1680.19,0.0030817767542262128
2013-07-15,1682.5,0.0013739002782673193
2013-07-16,1676.26,-0.0037156612435484218
2013-07-17,1680.91,0.002770192140202006
2013-07-18,1689.37,0.005020364936359822
2013-07-19,1692.09,0.0016087728890168559
2013-07-22,1695.53,0.002030925063851086
2013-07-23,1692.39,-0.001853645244921124
2013-07-24,1685.94,-0.0038184593198933806
2013-07-25,1690.25,0.0025531752308375314
2013-07-26,1691.65,0.0008279370058089733
2013-07-29,1685.33,-0.003742993668069835
2013-07-30,1685.96,0.0003737441794290525
2013-07-31,1685.73,-0.00013643009906418412
2013-08-01,1706.87,0.012462579504871753
2013-08-02,1709.67,0.0016390855232919159
2013-08-05,1707.14,-0.001480913754279429
2013-08-06,1697.37,-0.005739461373172054
2013-08-07,1690.91,-0.00381314875241731
2013-08-08,1697.48,0.0038779527938558253
2013-08-09,1691.42,-0.0035763855287662917
2013-08-12,1689.47,-0.0011535425383448848
2013-08-13,1694.16,0.0027721724913956085
2013-08-14,1685.39,-0.005190051744275638
2013-08-15,1661.32,-0.014384523926260438
2013-08-16,1655.83,-0.0033100734140073594
2013-08-19,1646.06,-0.005917840093265895
2013-08-20,1652.35,0.003813963470091846
2013-08-21,1642.8,-0.005796413965205477
